_id,species,taxonomicStatus,acceptedNameUsage,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,specificEpithet,nameAccordingTo,taxVerifSource,sppInCol,recordsVisualizationPrivileges,speciesInCountry,validName,bmClass,invasive,endemic,iucn,cites,amenazaNacional,taxID,migratoryType,iucnSpeciesID,uploadUser,uploadDate
ObjectId(5925cb4b875e0e140c003a2e),Icterus nigrogularis,pending,Icterus nigrogularis,,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,nigrogularis,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,2342,,22724087,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cb4b875e0e140c003a2f),Icterus spurius,pending,Icterus spurius,Linnaeus.,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,spurius,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,2343,Boreal,103793298,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c4ea875e0e140c002890),Ictinia plumbea,pending,Ictinia plumbea,Gmelin.,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Ictinia,plumbea,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,II,NE,2344,,22695069,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(58b64d4a875e0e0f1c0063c6),Iguana iguana,pending,Iguana iguana,Linnaeus.,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,iguana,"The Reptile DataBase, 2018.",Record author,true,0,true,true,reptiles,false,false,NE,II,NE,2345,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(58b649d5875e0e0f1c00635b),Imantodes cenchoa,pending,Imantodes cenchoa,,Animalia,Chordata,Reptilia,Squamata,Colubridae,Imantodes,cenchoa,"The Reptile DataBase, 2018.",Record author,true,0,true,true,reptiles,false,false,NE,,NE,2346,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c792875e0e140c002fed),Impatiens walleriana,pending,Impatiens walleriana,,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,walleriana,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2347,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7da875e0e140c0030af),Indigofera suffruticosa,pending,Indigofera suffruticosa,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Indigofera,suffruticosa,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2351,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7e0875e0e140c0030be),Inga densiflora,pending,Inga densiflora,Benth,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Inga,densiflora,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,LC,,NE,2366,,19892089,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7e4875e0e140c0030cb),Inga pilosula,pending,Inga pilosula,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Inga,pilosula,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2379,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7e5875e0e140c0030ce),Inga ruiziana,pending,Inga ruiziana,G. Don.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Inga,ruiziana,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2382,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7e6875e0e140c0030d2),Inga sertulifera,pending,Inga sertulifera,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Inga,sertulifera,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2386,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7e7875e0e140c0030d3),Inga sierrae,pending,Inga sierrae,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Inga,sierrae,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2387,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7e7875e0e140c0030d5),Inga stenoptera,pending,Inga stenoptera,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Inga,stenoptera,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2389,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7ea875e0e140c0030dd),Lupinus microphyllus,pending,Lupinus microphyllus,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,microphyllus,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2656,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925ca0a875e0e140c0036c3),Mabea montana,pending,Mabea montana,,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mabea,montana,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2671,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925ce31875e0e140c00410a),Macfadyena uncata,pending,Dolichandra uncata,,Plantae,Magnoliophyta,Magnoliopsida,Lamiales,Bignoniaceae,Dolichandra,uncata,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2681,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7eb875e0e140c0030e1),Machaerium inundatum,pending,Machaerium inundatum,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Machaerium,inundatum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2685,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7ec875e0e140c0030e2),Machaerium madeirense,pending,Machaerium madeirense,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Machaerium,madeirense,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,LC,,NE,2686,,19893016,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7ec875e0e140c0030e3),Machaerium seemannii,pending,Machaerium seemannii,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Machaerium,seemannii,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2687,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cb54875e0e140c003a49),Machaeropterus deliciosus,pending,Machaeropterus deliciosus,,Animalia,Chordata,Aves,Passeriformes,Pipridae,Machaeropterus,deliciosus,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,2688,,22701122,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cb55875e0e140c003a4a),Machaeropterus regulus,pending,Machaeropterus regulus,,Animalia,Chordata,Aves,Passeriformes,Pipridae,Machaeropterus,regulus,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,2689,,103676093,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cb55875e0e140c003a4b),Machetornis rixosa,pending,Machetornis rixosa,Vieillot.,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Machetornis,rixosa,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,2690,,22700321,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925ce06875e0e140c00409f),Maclura tinctoria,pending,Maclura tinctoria,,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Moraceae,Maclura,tinctoria,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2691,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5824fca9875e0e17a8005273),Macroagelaius subalaris,pending,Macroagelaius subalaris,,Animalia,Chordata,Aves,Passeriformes,Icteridae,Macroagelaius,subalaris,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,true,0,true,true,aves,false,true,EN,,EN,2692,,22724290,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c884875e0e140c00328d),Macrocnemum roseum,pending,Macrocnemum roseum,,Plantae,Magnoliophyta,Magnoliopsida,Rubiales,Rubiaceae,Macrocnemum,roseum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2693,,36660,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7ed875e0e140c0030e4),Macrolobium acaciifolium,pending,Macrolobium acaciifolium,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,acaciifolium,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,LC,,NE,2694,,19891828,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7ed875e0e140c0030e5),Macrolobium angustifolium,pending,Macrolobium angustifolium,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,angustifolium,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2695,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7ee875e0e140c0030e6),Macrolobium archeri,pending,Macrolobium archeri,Cowan,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,archeri,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2696,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7ef875e0e140c0030ea),Macrolobium ischnocalyx,pending,Macrolobium ischnocalyx,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,ischnocalyx,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2700,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7ef875e0e140c0030eb),Macrolobium limbatum,pending,Macrolobium limbatum,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,limbatum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,LC,,NE,2701,,19893137,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7f0875e0e140c0030ec),Macrolobium longipes,pending,Macrolobium longipes,Cowan,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,longipes,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2702,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7f0875e0e140c0030ed),Macrolobium multijugum,pending,Macrolobium multijugum,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,multijugum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2703,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7f0875e0e140c0030ee),Macrolobium stenosiphon,pending,Macrolobium stenosiphon,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macrolobium,stenosiphon,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,true,NE,,NE,2704,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cade875e0e140c0038fd),Macromitrium cirrosum,pending,Macromitrium cirrosum,,Plantae,Bryophyta,Bryopsida,Orthotrichales,Macromitriaceae,Macromitrium,cirrosum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2705,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cade875e0e140c0038fe),Macromitrium guatemalense,pending,Macromitrium guatemalense,,Plantae,Bryophyta,Bryopsida,Orthotrichales,Macromitriaceae,Macromitrium,guatemalense,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2706,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cadf875e0e140c0038ff),Macromitrium longifolium,pending,Macromitrium longifolium,,Plantae,Bryophyta,Bryopsida,Orthotrichales,Macromitriaceae,Macromitrium,longifolium,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2707,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cadf875e0e140c003900),Macromitrium podocarpi,pending,Macromitrium podocarpi,"C. Müller, 1898",Plantae,Bryophyta,Bryopsida,Orthotrichales,Macromitriaceae,Macromitrium,podocarpi,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2708,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cadf875e0e140c003901),Macromitrium punctatum,pending,Macromitrium punctatum,,Plantae,Bryophyta,Bryopsida,Orthotrichales,Macromitriaceae,Macromitrium,punctatum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2709,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cae0875e0e140c003902),Macromitrium richardii,pending,Macromitrium richardii,,Plantae,Bryophyta,Bryopsida,Orthotrichales,Macromitriaceae,Macromitrium,richardii,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2710,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cae0875e0e140c003903),Macromitrium scoparium,pending,Macromitrium scoparium,,Plantae,Bryophyta,Bryopsida,Orthotrichales,Macromitriaceae,Macromitrium,scoparium,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2711,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cae0875e0e140c003904),Macromitrium trachypodium,pending,Macromitrium trachypodium,Mitten.,Plantae,Bryophyta,Bryopsida,Orthotrichales,Macromitriaceae,Macromitrium,trachypodium,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2712,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cae1875e0e140c003905),Macromitrium ulophyllum,pending,Macromitrium ulophyllum,,Plantae,Bryophyta,Bryopsida,Orthotrichales,Macromitriaceae,Macromitrium,ulophyllum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2713,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7f1875e0e140c0030ef),Macroptilium lathyroides,pending,Macroptilium lathyroides,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macroptilium,lathyroides,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2714,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c7f1875e0e140c0030f0),Macrosamanea pubiramea,pending,Macrosamanea pubiramea,,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Macrosamanea,pubiramea,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,LC,,NE,2715,,19892842,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925ca6e875e0e140c0037d1),Maieta guianensis,pending,Maieta guianensis,Aubl.,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Maieta,guianensis,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2718,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925ca6e875e0e140c0037d2),Maieta poeppigii,pending,Maieta poeppigii,,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Maieta,poeppigii,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2719,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925ca3b875e0e140c003749),Malachra alceifolia,pending,Malachra alceifolia,,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,Malachra,alceifolia,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2720,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c84c875e0e140c0031ea),Malacoptila fusca,pending,Malacoptila fusca,,Animalia,Chordata,Aves,Galbuliformes,Bucconidae,Malacoptila,fusca,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,2721,,22682277,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c84c875e0e140c0031eb),Malacoptila mystacalis,pending,Malacoptila mystacalis,,Animalia,Chordata,Aves,Galbuliformes,Bucconidae,Malacoptila,mystacalis,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,2722,,22682295,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c84d875e0e140c0031ec),Malacoptila panamensis,pending,Malacoptila panamensis,,Animalia,Chordata,Aves,Galbuliformes,Bucconidae,Malacoptila,panamensis,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,2723,,22682292,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c885875e0e140c00328e),Malanea erecta,pending,Malanea erecta,,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Malanea,erecta,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2724,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925c885875e0e140c00328f),Malanea gabrielensis,pending,Malanea gabrielensis,,Plantae,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Malanea,gabrielensis,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2725,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925ca0c875e0e140c0036c9),Malpighia glabra,pending,Malpighia glabra,,Plantae,Magnoliophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Malpighia,glabra,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2726,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925ca3b875e0e140c00374a),Malvastrum americanum,pending,Malvastrum americanum,,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,Malvastrum,americanum,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2727,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925ca3c875e0e140c00374b),Malvaviscus arboreus,pending,Malvaviscus arboreus,,Plantae,Magnoliophyta,Magnoliopsida,Malvales,Malvaceae,Malvaviscus,arboreus,"Bernal R, Gradstein SR, Celis M. (eds.). (2015). Catálogo de plantas y líquenes de Colombia. Instituto de Ciencias Naturales, Universidad Nacional de Colombia, Bogotá.",Record author,false,0,true,true,plantas,false,false,NE,,NE,2728,,,jhan-uamoreno,2018-05-30T09:00:00.000Z
ObjectId(5925cb56875e0e140c003a4d),Manacus vitellinus,pending,Manacus manacus,,Animalia,Chordata,Aves,Passeriformes,Pipridae,Manacus,manacus,"Avendaño JE, Bohórquez CI, Roselli L, Arzuza-Buelvas D, Estela FA, Cuervo AM, Stiles FG, Renjifo LM. (2017). Lista de chequeo de las aves de Colombia: Una síntesis del estado de conocimiento desde Hilty & Brown (1986). Ornitología Colombiana. 16: eA01-1.",Record author,false,0,true,true,aves,false,false,LC,,NE,2729,,22701109,jhan-uamoreno,2018-05-30T09:00:00.000Z
