X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
90.0,90.0,train,0.00529888124577614,56.090073874666246,0.643775066734375
91.0,91.0,train,0.004599572932213532,35.90154187085528,0.5917891711636918
92.0,92.0,train,0.005054304337495989,48.44307353094496,0.6263929403581947
93.0,93.0,train,0.004509982636152491,33.178864457451475,0.5846026736731966
94.0,94.0,train,0.005519000343565863,66.39264572064043,0.6587264424694266
95.0,95.0,train,0.005054304337495989,48.44307353094496,0.6263929403581947
96.0,96.0,train,0.004039108106221986,17.860826969151837,0.5446987705002488
97.0,97.0,train,0.0041467723750829655,22.74420442308823,0.5541480993554944
98.0,98.0,train,0.003469799192465556,7.103586464645826,0.49130049087959504
99.0,99.0,train,0.0037666173244114164,13.675154968162328,0.5198786195714078
100.0,100.0,train,0.00561370647248463,72.50197822806841,0.664964617943953
101.0,101.0,train,0.005519000343565863,66.39264572064043,0.6587264424694266
102.0,102.0,train,0.004509982636152491,33.178864457451475,0.5846026736731966
103.0,103.0,train,0.00561370647248463,72.50197822806841,0.664964617943953
104.0,104.0,train,0.005054304337495989,48.44307353094496,0.6263929403581947
105.0,105.0,train,0.008982322499763464,91.5234916383798,0.8261751338288131
106.0,106.0,train,0.005519000343565863,66.39264572064043,0.6587264424694266
107.0,107.0,train,0.004599572932213532,35.90154187085528,0.5917891711636918
108.0,108.0,train,0.005519000343565863,66.39264572064043,0.6587264424694266
109.0,109.0,train,0.004599572932213532,35.90154187085528,0.5917891711636918
110.0,110.0,train,0.00561370647248463,72.50197822806841,0.664964617943953
111.0,111.0,train,0.00561370647248463,72.50197822806841,0.664964617943953
112.0,112.0,train,0.0037830811096762032,17.070123776271387,0.521415928707957
113.0,113.0,train,0.004373813584149512,25.717974180680297,0.5734368348332238
114.0,114.0,train,0.004373813584149512,25.717974180680297,0.5734368348332238
115.0,115.0,train,0.004373813584149512,25.717974180680297,0.5734368348332238
116.0,116.0,train,0.00529888124577614,56.090073874666246,0.643775066734375
117.0,117.0,train,0.006752372105075031,85.12223985966114,0.7316128993024991
118.0,118.0,train,0.0044251054288805235,32.28277995475418,0.5776775642571633
119.0,119.0,train,0.006752372105075031,85.12223985966114,0.7316128993024991
120.0,120.0,train,0.006752372105075031,85.12223985966114,0.7316128993024991
121.0,121.0,train,0.006752372105075031,85.12223985966114,0.7316128993024991
122.0,122.0,train,0.004632512431740933,44.64332754523666,0.594400043508311
123.0,123.0,train,0.0035890071046087283,8.893076825272784,0.5029769310355714
124.0,124.0,train,0.01852381707541538,100.0,0.9729031460886205
125.0,125.0,train,0.004373813584149512,25.717974180680297,0.5734368348332238
126.0,126.0,train,0.004512642174214746,34.53081047523984,0.5848178200823773
127.0,127.0,train,0.004512642174214746,34.53081047523984,0.5848178200823773
128.0,128.0,train,0.0037830811096762032,17.070123776271387,0.521415928707957
129.0,129.0,train,0.005398271917239637,59.28386019611301,0.650605516045035
130.0,130.0,train,0.006752372105075031,85.12223985966114,0.7316128993024991
131.0,131.0,train,0.004632512431740933,44.64332754523666,0.594400043508311
132.0,132.0,train,0.008982322499763464,91.5234916383798,0.8261751338288131
133.0,133.0,train,0.0037666173244114164,13.675154968162328,0.5198786195714078
134.0,134.0,train,0.00519165595961973,54.5216031329838,0.6362563860639362
135.0,135.0,train,0.006752372105075031,85.12223985966114,0.7316128993024991
136.0,136.0,train,0.006752372105075031,85.12223985966114,0.7316128993024991
137.0,137.0,train,0.004632512431740933,44.64332754523666,0.594400043508311
138.0,138.0,train,0.006752372105075031,85.12223985966114,0.7316128993024991
139.0,139.0,train,0.004193798489108921,23.57819259398805,0.5582136442185213
140.0,140.0,train,0.005496559714057046,64.19060669470815,0.657231364212775
141.0,141.0,train,0.004599572932213532,35.90154187085528,0.5917891711636918
142.0,142.0,train,0.005054304337495989,48.44307353094496,0.6263929403581947
143.0,143.0,train,0.005453323431043204,60.36928518044041,0.6543323105657611
144.0,144.0,train,0.004373813584149512,25.717974180680297,0.5734368348332238
145.0,145.0,train,0.0037666173244114164,13.675154968162328,0.5198786195714078
146.0,146.0,train,0.0056129663306474665,70.2673922924443,0.6649163105486148
147.0,147.0,train,0.00356748065643712,7.460368594644572,0.5008884214253533
148.0,148.0,train,0.0037666173244114164,13.675154968162328,0.5198786195714078
149.0,149.0,train,0.004599572932213532,35.90154187085528,0.5917891711636918
150.0,150.0,train,0.005519000343565863,66.39264572064043,0.6587264424694266
151.0,151.0,train,0.004509982636152491,33.178864457451475,0.5846026736731966
152.0,152.0,train,0.009051346499289804,92.42854760901395,0.8284966532939853
153.0,153.0,train,0.0037666173244114164,13.675154968162328,0.5198786195714078
154.0,154.0,train,0.004632512431740933,44.64332754523666,0.594400043508311
155.0,155.0,train,0.00561370647248463,72.50197822806841,0.664964617943953
156.0,156.0,train,0.0037666173244114164,13.675154968162328,0.5198786195714078
157.0,157.0,train,0.004373813584149512,25.717974180680297,0.5734368348332238
158.0,158.0,train,0.004373813584149512,25.717974180680297,0.5734368348332238
159.0,159.0,train,0.0041467723750829655,22.74420442308823,0.5541480993554944
160.0,160.0,train,0.009051346499289804,92.42854760901395,0.8284966532939853
161.0,161.0,train,0.00519165595961973,54.5216031329838,0.6362563860639362
162.0,162.0,train,0.004599572932213532,35.90154187085528,0.5917891711636918
163.0,163.0,train,0.005496559714057046,64.19060669470815,0.657231364212775
164.0,164.0,train,0.003726470760687492,12.550015782713947,0.5161091921942225
165.0,165.0,train,0.006654103692883044,83.11623848554376,0.7264259075361172
166.0,166.0,train,0.004039108106221986,17.860826969151837,0.5446987705002488
167.0,167.0,train,0.004321751937373597,25.280150366817033,0.5690889106852548
168.0,168.0,train,0.005453323431043204,60.36928518044041,0.6543323105657611
169.0,169.0,train,0.0037520223290614975,13.298622349872437,0.5185116803826249
